county,date,precipitation_mm,temperature_c,soil_moisture,ndvi,ndwi
Marsabit,2021-05-31,164.48106737670528,27.359517857580844,0.3012370593431157,0.7374566606976067,0.10771995963900974
Marsabit,2021-06-30,6.190537514339639,26.05541180327413,0.07293647576430043,0.17482018428779306,-0.04155069770057615
Marsabit,2021-07-31,23.014490481435047,31.936090432663235,0.1039881462679872,0.28764926790778733,-0.17343384710500853
Marsabit,2021-08-31,19.968829178454584,30.957557169490073,0.06473562929401176,0.17905264795474285,-0.19886875683521488
Marsabit,2021-09-30,8.934150425046482,31.632267474736487,0.07877265125096698,0.20804808917980866,-0.14437258527091845
Marsabit,2021-10-31,184.91007428541886,26.09188099011998,0.2363861673892763,0.4121329270127534,0.20398754451532455
Marsabit,2021-11-30,132.87578324588935,22.128918984357743,0.24957347270693933,0.4869255986845619,0.0837371803444721
Marsabit,2021-12-31,24.98124843457411,27.58463754577411,0.08561405323241232,0.34858127429641705,-0.05725600720631674
Marsabit,2022-01-31,28.218825599657226,28.247249892033217,0.11348641069203763,0.2930326885519494,-0.08177680363951637
Marsabit,2022-02-28,0.4824354284542476,34.91051952633994,0.16600604171710376,0.38040776877587,-0.1079311560393474
Marsabit,2022-03-31,175.75058159862368,24.142682471704063,0.34429142985887634,0.723725645792118,0.15072044705881704
Marsabit,2022-04-30,142.5971454974205,23.039762049172033,0.3914641718175286,0.6440364230922485,0.27646614769998346
Marsabit,2022-05-31,62.51887117474002,25.15992993110962,0.32360780156841795,0.4228937119334052,0.06008561483903513
Marsabit,2022-06-30,31.676403174053153,33.79275988323718,0.16453545717051632,0.34948120338796074,-0.18737372300017796
Marsabit,2022-07-31,25.047633101479665,26.303631572479865,0.08332017354508187,0.2873586638309097,-0.11024468162440265
Marsabit,2022-08-31,44.6626401220123,33.89879763871732,0.11304404644088242,0.13470534866669087,-0.1691020852432993
Marsabit,2022-09-30,30.188838523865375,29.640575986258078,0.14363875904510992,0.21660965570784987,-0.10548604166469254
Marsabit,2022-10-31,92.80223967640876,23.384011868035824,0.29215188404909465,0.4637812959253249,0.1431611457766007
Marsabit,2022-11-30,53.231419470589145,27.603665551196755,0.33989226533511574,0.5946390507841732,0.20614772030375697
Marsabit,2022-12-31,16.998077287550718,31.481459978419494,0.07118479307451324,0.17831443849880188,-0.10516085080251968
Marsabit,2023-01-31,38.062094730602375,27.27051749571368,0.10331243026010273,0.18093436479771036,-0.0632179325631621
Marsabit,2023-02-28,3.4407112338151133,29.975865116414344,0.17244606371696672,0.24465636148721398,-0.11102022855410716
Marsabit,2023-03-31,179.20802700805626,27.278444572663528,0.27288492892825783,0.4876599917857252,0.05516297187811472
Marsabit,2023-04-30,53.941636441156,24.52713713683607,0.2535279707956827,0.7852185035837682,0.09855199785452502
Marsabit,2023-05-31,97.50534699381942,25.90283674819973,0.3791230534926609,0.6751175233467133,0.07720529112915027
Marsabit,2023-06-30,38.20336208455212,31.194785641243207,0.11886368744378047,0.3597441982946823,-0.0025807498749348956
Marsabit,2023-07-31,25.735391451206368,27.20237240764733,0.051837688232471424,0.21757503806483464,-0.12148428793381819
Marsabit,2023-08-31,40.751538863191996,28.29557629021729,0.12878354287616128,0.276713779751159,-0.07942238259371198
Marsabit,2023-09-30,36.02293072714806,33.518863237064686,0.1236419035080306,0.3506927296396074,-0.05758609552635238
Marsabit,2023-10-31,133.75574143319744,23.374824580042358,0.24148044452573159,0.5820280805976925,0.1665867985671175
Marsabit,2023-11-30,189.35678047373554,23.185506549166597,0.34804950610650315,0.46003672815287955,0.2368274970549604
Marsabit,2023-12-31,41.21236603712879,26.2871261453157,0.14783422472939753,0.16473561072646536,-0.007312884713714857
Marsabit,2024-01-31,27.39154143896019,31.021560725929902,0.19706292743521947,0.35273476809079707,-0.16852666356872834
Marsabit,2024-02-29,2.7451452267116205,28.449064193675135,0.1131575605625993,0.26865751310601665,-0.1913165417042275
Marsabit,2024-03-31,57.10452336908929,23.49341655866901,0.330730903558625,0.46205473619375576,0.21199528670901246
Marsabit,2024-04-30,97.54063777873284,26.67836728331873,0.30017202589889824,0.6908675118753519,0.18306598327773915
Marsabit,2024-05-31,134.13481671539802,24.673710667220405,0.31329708579598436,0.7271974617420135,0.2543809456539864
Marsabit,2024-06-30,0.6965332559206117,31.106709778733443,0.18431322863123556,0.35575163286609135,-0.0547151326157157
Marsabit,2024-07-31,23.29316246743078,27.527134337678774,0.05813593980630222,0.11265668327278204,-0.1002796999421642
Marsabit,2024-08-31,25.84250802732636,29.868010018780467,0.08773793167472013,0.3209177213075909,-0.00758689563351464
Marsabit,2024-09-30,45.896917806931086,34.22779999368271,0.1096431343261617,0.23313968929589235,-0.15709004834271936
Marsabit,2024-10-31,139.91913298706726,25.17275309237891,0.22189161980859307,0.7459213336208443,0.03181318547376359
Marsabit,2024-11-30,192.5580584023156,26.710823415196153,0.24719525095817554,0.41357599746825846,0.05603477642083617
Marsabit,2024-12-31,38.033183283663135,26.34338810058992,0.12909913656207192,0.3371663070196988,-0.14064536984921855
Wajir,2019-01-31,28.883811690643917,34.75469517475054,0.06179234848390462,0.26791818096582554,-0.04295149861610076
Wajir,2019-02-28,6.214319745040086,33.464781034740064,0.19151060731480457,0.28267678564978527,-0.19354797932092388
Wajir,2019-03-31,67.93629810569627,24.905951150328924,0.3627379430139732,0.5013100636129639,0.07126102466277241
Wajir,2019-04-30,155.2574789738247,25.019999041465407,0.27493059666822517,0.5912253628760937,0.23087410487895288
Wajir,2019-05-31,184.4953429561537,26.11758576681791,0.33403322163035387,0.5935262491715638,0.14058559648365618
Wajir,2019-06-30,41.14502397300904,31.803738886817523,0.16308108752765432,0.30825227402286615,-0.13440822023615673
Wajir,2019-07-31,0.5257510573448976,31.231754526830176,0.06548698969592627,0.15234586410040485,-0.06564567751096567
Wajir,2019-08-31,41.05153094040489,33.90018748703557,0.09975125096678861,0.22898476479775973,-0.16468238716051053
Wajir,2019-09-30,19.325358973946482,26.312241940135976,0.11493515990469758,0.11775513989131439,-0.052520673350651886
Wajir,2019-10-31,72.150910314004,26.569662830716975,0.20494130998676896,0.7228604868038646,0.24846920775826153
Wajir,2019-11-30,160.15572834605493,23.490343983619162,0.37268851178670986,0.4863314445435602,0.14569932014071274
Wajir,2019-12-31,43.61419241768671,33.39717103673333,0.15122814006365276,0.3804144227419648,-0.06293107768529099
Wajir,2020-01-31,36.975717871862976,26.405274121074154,0.10164975275893481,0.10548686299319882,-0.14851399357091172
Wajir,2020-02-29,0.29618481454500856,28.75341466708302,0.15282967416720378,0.14061601064209556,-0.07199595961915259
Wajir,2020-03-31,78.6180260289994,26.74965235307662,0.3097640341739847,0.611172317856261,0.06824945063533584
Wajir,2020-04-30,194.15543825934938,26.23282166960947,0.2194833525252614,0.5457720597176177,0.10755858050516007
Wajir,2020-05-31,147.9048800475894,27.601534650108995,0.2813757848402218,0.48692729474098895,0.10704836515284222
Wajir,2020-06-30,49.81206643593899,31.223615461385364,0.11941223212654464,0.15594400140765685,-0.01690359690675719
Wajir,2020-07-31,2.0567118972659673,33.02957880157433,0.14623863303140666,0.13916044046545653,-0.12672944328951974
Wajir,2020-08-31,31.547470558225577,34.6958815494897,0.1500828463786682,0.21429736977026217,-0.11009525473731585
Wajir,2020-09-30,38.201875843162426,27.0475692304429,0.08324431281132635,0.3384679183133311,-0.09991599975518953
Wajir,2020-10-31,176.42130094460526,25.77156564594413,0.3740974160445086,0.7863059260154288,0.19433469862665212
Wajir,2020-11-30,182.74380002777653,25.776009842950963,0.32621558081999624,0.6462907725819971,0.1581699995878344
Wajir,2020-12-31,36.17924054060533,26.477948253019555,0.056801362751556866,0.3464914486528362,-0.06328161571711738
Wajir,2021-01-31,47.089466741462026,30.425551020942905,0.08669748990866008,0.14425439386193972,-0.029326552546914603
Wajir,2021-02-28,36.67716049613868,29.322185933401094,0.18113881106821017,0.12389897981968002,-0.18445788594052662
Wajir,2021-03-31,174.63711154618449,26.275889641989917,0.22497095804698797,0.6028943607047381,0.08864369638564493
Wajir,2021-04-30,63.28950026212742,27.27828136208182,0.24824605113133102,0.7531591770877585,0.08615980485947126
Wajir,2021-05-31,56.93826932670393,22.250590586220223,0.3158866143353172,0.7796050682368453,0.06533607975538187
Wajir,2021-06-30,22.285965927909167,30.527398001826377,0.10321966173677906,0.31435893767831213,-0.09224737726169732
Wajir,2021-07-31,6.1293546298631485,31.88437268791116,0.19551583950433454,0.2202481899261752,-0.19781697147109156
Wajir,2021-08-31,20.614677102854433,27.463045374402448,0.16827374470933149,0.29290482459231515,-0.05716984058898808
Wajir,2021-09-30,24.218077411181017,33.751131562921955,0.09990901173782066,0.20881634315505726,-0.06273172584376291
Wajir,2021-10-31,155.55568584765734,24.85804887138441,0.31934478033277236,0.5283205628216567,0.1467943767491227
Wajir,2021-11-30,180.72974429029148,24.496227718170253,0.38754990548780893,0.5077860379123067,0.08103575573242604
Wajir,2021-12-31,1.8109306508204581,28.807419177194962,0.09769391534355584,0.3024975540383491,-0.04217753672072902
Wajir,2022-01-31,8.652809561314534,33.92416585518633,0.11212459506010819,0.1475377701518123,-0.1518994941783417
Wajir,2022-02-28,7.637942847024892,26.528947582704333,0.1156422163125598,0.3397142174459606,-0.044769733347091833
Wajir,2022-03-31,137.04308681855807,24.66175313811646,0.3690396090497605,0.40968485770194807,0.1807993396218107
Wajir,2022-04-30,131.4164409632336,22.029410925637432,0.37220064997600666,0.4142537624113849,0.10003429704979469
Wajir,2022-05-31,190.53193607717154,27.09262297723207,0.25303788960924584,0.5147016975993192,0.09682308450407025
Wajir,2022-06-30,40.429847005825515,28.66960912265606,0.17361337728134527,0.39658205526568624,-0.1215671645773146
Wajir,2022-07-31,48.37380823595186,31.2731694131613,0.09186532276152029,0.32695259138885524,-0.10907582538187
Wajir,2022-08-31,11.663854008382529,31.011581009933188,0.13375553227159936,0.3437080013791759,-0.1692399680448758
Wajir,2022-09-30,14.189953171516901,29.540757171066375,0.1359428318322929,0.3212915908836945,-0.1728632174523428
Wajir,2022-10-31,194.8001278331052,26.67040378987142,0.3618111321134832,0.5087666315921427,0.19565490677085381
Wajir,2022-11-30,120.59722607157406,25.530320512785742,0.39068389292249456,0.40990981391443815,0.07005097814310389
Wajir,2022-12-31,12.607262932402508,32.77743441930808,0.188864959618037,0.20391702307151274,-0.022194995121257888
Wajir,2023-01-31,41.50987933957276,34.85179144263051,0.11670665897313835,0.12464978902195073,-0.19160538282875408
Wajir,2023-02-28,7.546395989670396,30.403613176214854,0.053517113755682966,0.14324088749200847,-0.010471855518128265
Wajir,2023-03-31,76.24952661242105,26.590173979530817,0.2081133131682266,0.4047396947639557,0.022011369304129492
Wajir,2023-04-30,84.42866199156647,23.627021550637195,0.2901870899879565,0.42377427626647546,0.2609246178418714
Wajir,2023-05-31,124.83261147554015,26.12814274560196,0.2604254293810436,0.4791369112625572,0.0739095769920597
Wajir,2023-06-30,2.212750012447795,34.49022299937195,0.12732965640036964,0.3326766238958175,-0.05002213293841651
Wajir,2023-07-31,0.6054121115432354,31.58696839902497,0.11432820362578579,0.30163225764694435,-0.11021816007523862
Wajir,2023-08-31,13.27383335890191,32.70535981741498,0.16365964601555455,0.36509714165270457,-0.0030228728876869893
Wajir,2023-09-30,13.891397904846126,32.139643934390726,0.17930040496581207,0.11105611808890804,-0.06576645883828086
Wajir,2023-10-31,71.9685848964561,23.053745919585133,0.38423981079246294,0.7016979764343272,0.06071574393691667
Wajir,2023-11-30,157.14521977408543,25.239901024277398,0.39308183085429926,0.7199307621952077,0.1226225297651925
Wajir,2023-12-31,49.122202083576674,34.473821234748954,0.14838696867412357,0.13918232212707415,-0.1635549854963578
Wajir,2024-01-31,34.658744523565495,29.53728335754346,0.1502169997840622,0.21400601188110965,-0.1914082744046147
Wajir,2024-02-29,23.469809339538617,27.34541206722653,0.1926937994041198,0.21465855110868715,-0.04872344976498136
Wajir,2024-03-31,108.00402269324302,27.581517531105845,0.3045471242911396,0.7923371857455275,0.2726154925940887
Wajir,2024-04-30,171.63318398732795,24.053622226538437,0.372298556841876,0.44483441520847666,0.2514483028716073
Wajir,2024-05-31,161.69841135046502,22.667060130583206,0.3811317597737725,0.41488341350311264,0.1399749310739487
Wajir,2024-06-30,6.513441798013641,32.672440292593905,0.0960545012078613,0.32326975878512015,-0.13341535849548386
Wajir,2024-07-31,26.51808411625915,30.20361332760692,0.06605789590604777,0.3969974491063255,-0.13270192389368174
Wajir,2024-08-31,18.038027149207224,30.81901753694152,0.0706331529691607,0.168180942627219,-0.0552651849658857
Wajir,2024-09-30,42.96052166757971,33.13368476595897,0.17722253504894458,0.2506873112164118,-0.19620132042167748
Wajir,2024-10-31,78.72359333166611,26.85455150686462,0.3671953175400743,0.7101710221358115,0.2763767088154153
Wajir,2024-11-30,80.94406711030258,22.281915374937455,0.357214430575718,0.6405024180581599,0.24834802954044355
Wajir,2024-12-31,5.3964856965825705,30.218173572679884,0.15292468376330792,0.19915683451884325,-0.09342875921492584
Mandera,2019-01-31,31.034309794529726,30.85958965625648,0.14140033777287642,0.195632102519866,-0.0020732047666446873
Mandera,2019-02-28,42.45572623660531,29.921491117382384,0.11489203779539549,0.24497135072923834,-0.1615409779118176
Mandera,2019-03-31,81.33899176622842,26.917650210566727,0.2679574773440636,0.5287781642364937,0.09753186407377819
Mandera,2019-04-30,151.61359615247184,23.35690992307659,0.3960446468558139,0.7434948789729136,0.2625965114146453
Mandera,2019-05-31,197.6253804196808,22.961508657449105,0.351236327015836,0.5918886786745765,0.015012661011747197
Mandera,2019-06-30,46.582010121492736,29.309351151520367,0.06602906426808458,0.14860448453861444,-0.1008446778124291
Mandera,2019-07-31,26.918383085105287,26.725134133311247,0.11750695454794317,0.3264180407742806,-0.016950169755011013
Mandera,2019-08-31,40.21134051865428,27.06970188365057,0.15485932321274742,0.32904167795100964,-0.06188271175421836
Mandera,2019-09-30,5.714074021622606,27.08744644157985,0.16288141548333382,0.392665892260769,-0.03185199329828023
Mandera,2019-10-31,90.78895295998875,22.468525719568554,0.23921892480245208,0.7313373004585645,0.16598516775581704
Mandera,2019-11-30,157.6539837515128,27.843155168076205,0.3953292824190135,0.41613838660751123,0.1351675128525768
Mandera,2019-12-31,1.4877369290930476,34.743359996772455,0.062280330841145065,0.27145517773465255,-0.19579809659902306
Mandera,2020-01-31,13.664102767023834,26.21032070413291,0.14892846545355187,0.20889111533881619,-0.10129416972913415
Mandera,2020-02-29,38.645598135072156,31.458071824596264,0.09804872788837338,0.13104275481234037,-0.03806430442426906
Mandera,2020-03-31,143.15321193176976,27.226816683259788,0.21313300495456722,0.6311783341164268,0.17074284462044884
Mandera,2020-04-30,125.8537860935285,24.694943163335623,0.21818242326386558,0.47431939390822053,0.16910421012742197
Mandera,2020-05-31,179.27958724742447,26.928322932133064,0.3502675062174381,0.7552430092634986,0.11891725627403596
Mandera,2020-06-30,23.165162093736086,31.38723408900306,0.15457414327453856,0.3156979357667676,-0.1143132005608446
Mandera,2020-07-31,7.826570829113328,32.83096833869699,0.18008780600289026,0.17735952163231494,-0.15962113262299074
Mandera,2020-08-31,4.875608524698638,34.59552802483763,0.18738705553242768,0.2846653628833177,-0.07902455262600837
Mandera,2020-09-30,21.620473355494003,26.694152243290446,0.10982324430354272,0.12511221574023654,-0.17114986396017268
Mandera,2020-10-31,136.3373145275165,27.281198981482,0.3775075498728114,0.659028228054607,0.20191818284067087
Mandera,2020-11-30,89.04520706951483,27.533266257661793,0.3164263362940771,0.422136994970114,0.15182482330021718
Mandera,2020-12-31,11.386795740812994,29.07849307880214,0.16051371038178314,0.11371579862939078,-0.030473525281437985
Mandera,2021-01-31,23.136602040577063,28.86104086836042,0.10774034048862657,0.1850371554762551,-0.1382896530889574
Mandera,2021-02-28,46.01748999765468,29.26916689755705,0.15420461797189572,0.392502817453239,-0.11746305154305148
Mandera,2021-03-31,143.68855879427886,27.67140157905621,0.273832216457535,0.7991063016482692,0.005620549545096575
Mandera,2021-04-30,75.51848142295515,27.33943489911111,0.3700907092089148,0.5951296638624876,0.12908508369746988
Mandera,2021-05-31,174.00558365910783,26.553218582767723,0.24645140872120874,0.6131929997717231,0.049062601798155615
Mandera,2021-06-30,27.61700740817546,30.363956886047696,0.15445168243134408,0.1677012610671888,-0.12611812952261142
Mandera,2021-07-31,14.91972454597862,27.96977677594531,0.17466730303475828,0.3249309118988155,-0.10704429869760089
Mandera,2021-08-31,14.244637635162178,27.827383346610567,0.16252466847072267,0.1640544920861159,-0.07305526518130878
Mandera,2021-09-30,32.243874192748834,33.524908795083704,0.15181114817718555,0.29871127700075684,-0.11688360572563133
